iteration,no_cluster,frequent_term_set,cluster_candidate,support,doc_frequency,eo_formula,eo
8,84,"{adil, hukum}","{D39,D148,D200,D213,D252,D389,D396,D404}",8,"f39=6, f148=8, f200=5, f213=8, f252=8, f389=7, f396=7, f404=7",EO = ((-1/6)*LN(1/6)) + ((-1/8)*LN(1/8)) + ((-1/5)*LN(1/5)) + ((-1/8)*LN(1/8)) + ((-1/8)*LN(1/8)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)),2.234266
8,85,"{hukum, indonesia}","{D136,D200,D314,D345,D370,D375,D442,D482}",8,"f136=3, f200=5, f314=7, f345=4, f370=8, f375=6, f442=4, f482=5",EO = ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)) + ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)) + ((-1/8)*LN(1/8)) + ((-1/6)*LN(1/6)) + ((-1/4)*LN(1/4)) + ((-1/5)*LN(1/5)),2.53967
8,86,"{hukum, tegak}","{D46,D73,D167,D314,D338,D396,D404,D405,D409,D422}",10,"f46=4, f73=3, f167=4, f314=7, f338=5, f396=7, f404=7, f405=6, f409=3, f422=4",EO = ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/7)*LN(1/7)) + ((-1/5)*LN(1/5)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/6)*LN(1/6)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)),3.226605
8,87,"{jabat, jadi}","{D45,D95,D150,D162,D173,D263,D293,D419}",8,"f45=3, f95=15, f150=11, f162=13, f173=9, f263=10, f293=7, f419=7",EO = ((-1/3)*LN(1/3)) + ((-1/15)*LN(1/15)) + ((-1/11)*LN(1/11)) + ((-1/13)*LN(1/13)) + ((-1/9)*LN(1/9)) + ((-1/10)*LN(1/10)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)),1.992404
8,88,"{jadi, mau}","{D50,D95,D173,D216,D263,D275,D293,D339,D380,D382}",10,"f50=4, f95=15, f173=9, f216=8, f263=10, f275=8, f293=7, f339=7, f380=7, f382=3",EO = ((-1/4)*LN(1/4)) + ((-1/15)*LN(1/15)) + ((-1/9)*LN(1/9)) + ((-1/8)*LN(1/8)) + ((-1/10)*LN(1/10)) + ((-1/8)*LN(1/8)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/3)*LN(1/3)),2.721531
8,89,"{jadi, menteri}","{D31,D95,D117,D263,D324,D380,D419,D475}",8,"f31=3, f95=15, f117=6, f263=10, f324=4, f380=7, f419=7, f475=4",EO = ((-1/3)*LN(1/3)) + ((-1/15)*LN(1/15)) + ((-1/6)*LN(1/6)) + ((-1/10)*LN(1/10)) + ((-1/4)*LN(1/4)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)),2.324747
8,90,"{jadi, tumbal}","{D65,D83,D95,D106,D112,D162,D178,D220,D327,D478}",10,"f65=4, f83=5, f95=15, f106=4, f112=10, f162=13, f178=4, f220=9, f327=7, f478=4",EO = ((-1/4)*LN(1/4)) + ((-1/5)*LN(1/5)) + ((-1/15)*LN(1/15)) + ((-1/4)*LN(1/4)) + ((-1/10)*LN(1/10)) + ((-1/13)*LN(1/13)) + ((-1/4)*LN(1/4)) + ((-1/9)*LN(1/9)) + ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)),2.838404
8,91,"{nadiem, pak}","{D51,D52,D176,D180,D182,D189,D190,D296,D298,D347,D451,D454,D455,D457,D462,D466,D500}",17,"f51=8, f52=4, f176=6, f180=7, f182=5, f189=7, f190=7, f296=5, f298=8, f347=4, f451=8, f454=8, f455=6, f457=3, f462=9, f466=8, f500=3",EO = ((-1/8)*LN(1/8)) + ((-1/4)*LN(1/4)) + ((-1/6)*LN(1/6)) + ((-1/7)*LN(1/7)) + ((-1/5)*LN(1/5)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/5)*LN(1/5)) + ((-1/8)*LN(1/8)) + ((-1/4)*LN(1/4)) + ((-1/8)*LN(1/8)) + ((-1/8)*LN(1/8)) + ((-1/6)*LN(1/6)) + ((-1/3)*LN(1/3)) + ((-1/9)*LN(1/9)) + ((-1/8)*LN(1/8)) + ((-1/3)*LN(1/3)),5.044332
8,92,"{nadim, pak}","{D21,D43,D112,D125,D172,D201,D238,D260,D468}",9,"f21=7, f43=11, f112=10, f125=4, f172=7, f201=4, f238=4, f260=3, f468=5",EO = ((-1/7)*LN(1/7)) + ((-1/11)*LN(1/11)) + ((-1/10)*LN(1/10)) + ((-1/4)*LN(1/4)) + ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)),2.732036
8,93,"{pak, sabar}","{D36,D43,D135,D180,D351,D363,D414,D455,D466}",9,"f36=7, f43=11, f135=7, f180=7, f351=4, f363=3, f414=4, f455=6, f466=8",EO = ((-1/7)*LN(1/7)) + ((-1/11)*LN(1/11)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/6)*LN(1/6)) + ((-1/8)*LN(1/8)),2.66986
9,1,{adil},"{D13,D16,D36,D38,D39,D61,D77,D107,D108,D140,D148,D177,D184,D191,D200,D208,D213,D243,D252,D258,D269,D297,D303,D331,D357,D389,D396,D404,D437,D443,D485}",31,"f13=2, f16=2, f36=7, f38=7, f39=6, f61=3, f77=4, f107=3, f108=6, f140=3, f148=8, f177=8, f184=1, f191=5, f200=5, f208=4, f213=8, f243=2, f252=8, f258=4, f269=1, f297=6, f303=6, f331=2, f357=9, f389=7, f396=7, f404=7, f437=2, f443=2, f485=2",EO = ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/6)*LN(1/6)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/6)*LN(1/6)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/8)*LN(1/8)) + ((-1/5)*LN(1/5)) + ((-1/5)*LN(1/5)) + ((-1/4)*LN(1/4)) + ((-1/8)*LN(1/8)) + ((-1/2)*LN(1/2)) + ((-1/8)*LN(1/8)) + ((-1/4)*LN(1/4)) + ((-1/6)*LN(1/6)) + ((-1/6)*LN(1/6)) + ((-1/2)*LN(1/2)) + ((-1/9)*LN(1/9)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)),9.076422
9,2,{allah},"{D11,D34,D38,D39,D41,D43,D52,D100,D181,D189,D190,D228,D239,D303,D352,D357,D394,D396,D399,D408,D442,D455,D486}",23,"f11=2, f34=4, f38=7, f39=6, f41=1, f43=11, f52=4, f100=4, f181=1, f189=7, f190=7, f228=2, f239=8, f303=6, f352=5, f357=9, f394=7, f396=7, f399=1, f408=7, f442=4, f455=6, f486=4",EO = ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/7)*LN(1/7)) + ((-1/6)*LN(1/6)) + ((-1/11)*LN(1/11)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/2)*LN(1/2)) + ((-1/8)*LN(1/8)) + ((-1/6)*LN(1/6)) + ((-1/5)*LN(1/5)) + ((-1/9)*LN(1/9)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)) + ((-1/6)*LN(1/6)) + ((-1/4)*LN(1/4)),6.033762
9,3,{alloh},"{D16,D22,D86,D118,D187,D279,D299,D304,D326,D357,D369}",11,"f16=2, f22=3, f86=2, f118=8, f187=4, f279=4, f299=2, f304=8, f326=2, f357=9, f369=3",EO = ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/8)*LN(1/8)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/8)*LN(1/8)) + ((-1/2)*LN(1/2)) + ((-1/9)*LN(1/9)) + ((-1/3)*LN(1/3)),3.575846
9,4,{anak},"{D187,D194,D241,D258,D261,D388,D417,D434}",8,"f187=4, f194=2, f241=3, f258=4, f261=4, f388=2, f417=3, f434=5",EO = ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)),2.787164
9,5,{aneh},"{D5,D85,D88,D148,D220,D295,D406,D411}",8,"f5=4, f85=4, f88=6, f148=8, f220=9, f295=1, f406=7, f411=3",EO = ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/6)*LN(1/6)) + ((-1/8)*LN(1/8)) + ((-1/9)*LN(1/9)) + ((-1/7)*LN(1/7)) + ((-1/3)*LN(1/3)),2.140031
9,6,{apa},"{D21,D62,D80,D85,D118,D160,D163,D176,D189,D190,D209,D235,D239,D335,D336,D367,D425,D490,D494}",19,"f21=7, f62=7, f80=8, f85=4, f118=8, f160=5, f163=11, f176=6, f189=7, f190=7, f209=10, f235=2, f239=8, f335=2, f336=7, f367=2, f425=4, f490=2, f494=4",EO = ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/8)*LN(1/8)) + ((-1/4)*LN(1/4)) + ((-1/8)*LN(1/8)) + ((-1/5)*LN(1/5)) + ((-1/11)*LN(1/11)) + ((-1/6)*LN(1/6)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/10)*LN(1/10)) + ((-1/2)*LN(1/2)) + ((-1/8)*LN(1/8)) + ((-1/2)*LN(1/2)) + ((-1/7)*LN(1/7)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)),5.664505
9,7,{baik},"{D14,D19,D48,D101,D259,D264,D318,D346,D453,D483}",10,"f14=4, f19=2, f48=8, f101=6, f259=3, f264=6, f318=3, f346=5, f453=2, f483=7",EO = ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/8)*LN(1/8)) + ((-1/6)*LN(1/6)) + ((-1/3)*LN(1/3)) + ((-1/6)*LN(1/6)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)) + ((-1/2)*LN(1/2)) + ((-1/7)*LN(1/7)),3.229187
9,8,{bang},"{D28,D66,D126,D140,D188,D234,D243,D296,D324,D394,D484}",11,"f28=3, f66=2, f126=2, f140=3, f188=3, f234=2, f243=2, f296=5, f324=2, f394=7, f484=4",EO = ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/5)*LN(1/5)) + ((-1/2)*LN(1/2)) + ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)),3.777929
9,9,{banyak},"{D30,D60,D186,D209,D239,D364,D413,D434,D494}",9,"f30=5, f60=2, f186=2, f209=10, f239=8, f364=4, f413=5, f434=5, f494=4",EO = ((-1/5)*LN(1/5)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/10)*LN(1/10)) + ((-1/8)*LN(1/8)) + ((-1/4)*LN(1/4)) + ((-1/5)*LN(1/5)) + ((-1/5)*LN(1/5)) + ((-1/4)*LN(1/4)),2.842146
9,10,{bapak},"{D14,D26,D36,D43,D85,D170,D187,D264,D294,D298,D346,D351,D357,D417,D493}",15,"f14=4, f26=2, f36=7, f43=11, f85=4, f170=9, f187=4, f264=6, f294=3, f298=8, f346=5, f351=4, f357=9, f417=3, f493=5",EO = ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/7)*LN(1/7)) + ((-1/11)*LN(1/11)) + ((-1/4)*LN(1/4)) + ((-1/9)*LN(1/9)) + ((-1/4)*LN(1/4)) + ((-1/6)*LN(1/6)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/5)*LN(1/5)) + ((-1/4)*LN(1/4)) + ((-1/9)*LN(1/9)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)),4.651858
9,11,{bayar},"{D80,D124,D130,D154,D174,D384,D387,D451}",8,"f80=8, f124=4, f130=3, f154=3, f174=2, f384=2, f387=5, f451=8",EO = ((-1/8)*LN(1/8)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/5)*LN(1/5)) + ((-1/8)*LN(1/8)),2.613877
9,12,{bebas},"{D43,D77,D89,D98,D151,D172,D213,D256,D462}",9,"f43=11, f77=4, f89=6, f98=6, f151=3, f172=7, f213=8, f256=3, f462=8",EO = ((-1/11)*LN(1/11)) + ((-1/4)*LN(1/4)) + ((-1/6)*LN(1/6)) + ((-1/6)*LN(1/6)) + ((-1/3)*LN(1/3)) + ((-1/7)*LN(1/7)) + ((-1/8)*LN(1/8)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)),2.692073
9,13,{benar},"{D32,D89,D92,D125,D152,D166,D189,D190,D196,D213,D261,D294,D327,D394,D444,D469,D482,D490}",18,"f32=6, f89=6, f92=1, f125=4, f152=2, f166=4, f189=7, f190=7, f196=3, f213=8, f261=4, f294=3, f327=7, f394=7, f444=3, f469=3, f482=5, f490=2",EO = ((-1/6)*LN(1/6)) + ((-1/6)*LN(1/6)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)) + ((-1/2)*LN(1/2)),5.488704
9,14,{biar},"{D67,D135,D143,D175,D308,D336,D428,D468,D483}",9,"f67=3, f135=6, f143=3, f175=3, f308=4, f336=7, f428=3, f468=5, f483=7",EO = ((-1/3)*LN(1/3)) + ((-1/6)*LN(1/6)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/7)*LN(1/7)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)) + ((-1/7)*LN(1/7)),2.987878
9,15,{buat},"{D32,D34,D39,D53,D99,D130,D163,D185,D191,D198,D209,D221,D222,D435,D445,D456,D484}",17,"f32=6, f34=4, f39=6, f53=8, f99=2, f130=3, f163=11, f185=3, f191=5, f198=4, f209=10, f221=3, f222=3, f435=3, f445=5, f456=10, f484=4",EO = ((-1/6)*LN(1/6)) + ((-1/4)*LN(1/4)) + ((-1/6)*LN(1/6)) + ((-1/8)*LN(1/8)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/11)*LN(1/11)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)) + ((-1/4)*LN(1/4)) + ((-1/10)*LN(1/10)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)) + ((-1/10)*LN(1/10)) + ((-1/4)*LN(1/4)),5.396781
9,16,{bukan},"{D20,D51,D57,D80,D105,D186,D208,D226,D289,D325,D352,D389,D405}",13,"f20=4, f51=8, f57=7, f80=8, f105=3, f186=2, f208=4, f226=2, f289=4, f325=4, f352=5, f389=7, f405=6",EO = ((-1/4)*LN(1/4)) + ((-1/8)*LN(1/8)) + ((-1/7)*LN(1/7)) + ((-1/8)*LN(1/8)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/5)*LN(1/5)) + ((-1/7)*LN(1/7)) + ((-1/6)*LN(1/6)),4.141995
9,17,{bukti},"{D105,D141,D151,D249,D285,D325,D357,D463,D479}",9,"f105=3, f141=1, f151=3, f249=2, f285=2, f325=4, f357=9, f463=2, f479=7",EO = ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/9)*LN(1/9)) + ((-1/2)*LN(1/2)) + ((-1/7)*LN(1/7)),2.640826
9,18,{dunia},"{D5,D22,D36,D38,D70,D120,D177,D195,D208,D225,D251,D252,D264}",13,"f5=4, f22=3, f36=7, f38=7, f70=3, f120=4, f177=8, f195=3, f208=4, f225=1, f251=4, f252=8, f264=6",EO = ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/8)*LN(1/8)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/8)*LN(1/8)) + ((-1/6)*LN(1/6)),3.859368
9,19,{gila},"{D72,D119,D282,D291,D345,D370,D425,D446,D482}",9,"f72=2, f119=1, f282=2, f291=1, f345=4, f370=8, f425=4, f446=3, f482=5",EO = ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/8)*LN(1/8)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)),2.334316
9,20,{gojek},"{D117,D163,D216,D255,D258,D275,D278,D307,D316,D332,D386,D479}",12,"f117=4, f163=11, f216=7, f255=5, f258=4, f275=7, f278=7, f307=3, f316=4, f332=3, f386=2, f479=7",EO = ((-1/4)*LN(1/4)) + ((-1/11)*LN(1/11)) + ((-1/7)*LN(1/7)) + ((-1/5)*LN(1/5)) + ((-1/4)*LN(1/4)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/7)*LN(1/7)),3.770529
9,21,{hakim},"{D18,D22,D43,D47,D53,D81,D88,D101,D116,D177,D195,D227,D297,D303,D389,D405,D454,D456}",18,"f18=1, f22=3, f43=11, f47=3, f53=8, f81=2, f88=6, f101=6, f116=2, f177=8, f195=3, f227=3, f297=6, f303=6, f389=7, f405=6, f454=8, f456=10",EO = ((-1/3)*LN(1/3)) + ((-1/11)*LN(1/11)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/2)*LN(1/2)) + ((-1/6)*LN(1/6)) + ((-1/6)*LN(1/6)) + ((-1/2)*LN(1/2)) + ((-1/8)*LN(1/8)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/6)*LN(1/6)) + ((-1/6)*LN(1/6)) + ((-1/7)*LN(1/7)) + ((-1/6)*LN(1/6)) + ((-1/8)*LN(1/8)) + ((-1/10)*LN(1/10)),5.157123
9,22,{hancur},"{D129,D164,D206,D221,D222,D314,D320,D445}",8,"f129=3, f164=2, f206=2, f221=3, f222=3, f314=7, f320=3, f445=5",EO = ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/7)*LN(1/7)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)),2.757838
9,23,{hidup},"{D108,D122,D135,D138,D143,D197,D209,D252,D374,D479}",10,"f108=6, f122=2, f135=6, f138=3, f143=3, f197=2, f209=10, f252=8, f374=3, f479=7",EO = ((-1/6)*LN(1/6)) + ((-1/2)*LN(1/2)) + ((-1/6)*LN(1/6)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/10)*LN(1/10)) + ((-1/8)*LN(1/8)) + ((-1/3)*LN(1/3)) + ((-1/7)*LN(1/7)),3.157188
9,24,{hukum},"{D8,D20,D39,D46,D47,D59,D70,D72,D73,D115,D118,D121,D124,D136,D148,D166,D167,D170,D175,D182,D185,D200,D213,D221,D222,D252,D253,D257,D282,D314,D325,D335,D338,D345,D348,D352,D367,D370,D375,D378,D383,D389,D396,D398,D404,D405,D409,D422,D442,D459,D462,D482,D495}",53,"f8=2, f20=4, f39=6, f46=4, f47=3, f59=6, f70=3, f72=2, f73=3, f115=1, f118=8, f121=4, f124=4, f136=3, f148=8, f166=4, f167=4, f170=9, f175=3, f182=5, f185=3, f200=5, f213=8, f221=3, f222=3, f252=8, f253=1, f257=5, f282=2, f314=7, f325=4, f335=2, f338=5, f345=4, f348=2, f352=5, f367=2, f370=8, f375=6, f378=2, f383=2, f389=7, f396=7, f398=2, f404=7, f405=6, f409=3, f422=4, f442=4, f459=2, f462=8, f482=5, f495=2",EO = ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/6)*LN(1/6)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/6)*LN(1/6)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/9)*LN(1/9)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)) + ((-1/3)*LN(1/3)) + ((-1/5)*LN(1/5)) + ((-1/8)*LN(1/8)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/5)*LN(1/5)) + ((-1/2)*LN(1/2)) + ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/5)*LN(1/5)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/5)*LN(1/5)) + ((-1/2)*LN(1/2)) + ((-1/8)*LN(1/8)) + ((-1/6)*LN(1/6)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/7)*LN(1/7)) + ((-1/7)*LN(1/7)) + ((-1/2)*LN(1/2)) + ((-1/7)*LN(1/7)) + ((-1/6)*LN(1/6)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/8)*LN(1/8)) + ((-1/5)*LN(1/5)) + ((-1/2)*LN(1/2)),16.61538
9,25,{indonesia},"{D6,D93,D107,D129,D136,D172,D200,D227,D241,D259,D314,D340,D345,D358,D370,D374,D375,D426,D428,D442,D467,D479,D482,D485,D493}",25,"f6=4, f93=5, f107=3, f129=3, f136=3, f172=7, f200=5, f227=3, f241=3, f259=3, f314=7, f340=3, f345=4, f358=2, f370=8, f374=3, f375=6, f426=2, f428=3, f442=4, f467=1, f479=7, f482=5, f485=2, f493=5",EO = ((-1/4)*LN(1/4)) + ((-1/5)*LN(1/5)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/7)*LN(1/7)) + ((-1/5)*LN(1/5)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/3)*LN(1/3)) + ((-1/7)*LN(1/7)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/8)*LN(1/8)) + ((-1/3)*LN(1/3)) + ((-1/6)*LN(1/6)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/7)*LN(1/7)) + ((-1/5)*LN(1/5)) + ((-1/2)*LN(1/2)) + ((-1/5)*LN(1/5)),8.055347
9,26,{jabat},"{D70,D80,D97,D163,D250,D261,D264,D456,D494}",9,"f70=3, f80=8, f97=2, f163=11, f250=3, f261=4, f264=6, f456=10, f494=4",EO = ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/2)*LN(1/2)) + ((-1/11)*LN(1/11)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/6)*LN(1/6)) + ((-1/10)*LN(1/10)) + ((-1/4)*LN(1/4)),2.778935
9,27,{jadi},"{D31,D38,D50,D65,D82,D83,D86,D98,D106,D112,D117,D178,D201,D205,D209,D215,D216,D220,D244,D255,D275,D283,D324,D327,D339,D369,D380,D382,D386,D393,D402,D423,D434,D464,D469,D475,D478,D483}",38,"f31=1, f38=7, f50=3, f65=4, f82=4, f83=5, f86=2, f98=6, f106=4, f112=10, f117=4, f178=4, f201=4, f205=1, f209=10, f215=4, f216=7, f220=9, f244=2, f255=5, f275=7, f283=4, f324=2, f327=7, f339=6, f369=3, f380=4, f382=2, f386=2, f393=7, f402=3, f423=2, f434=5, f464=2, f469=3, f475=2, f478=4, f483=7",EO = ((-1/7)*LN(1/7)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/5)*LN(1/5)) + ((-1/2)*LN(1/2)) + ((-1/6)*LN(1/6)) + ((-1/4)*LN(1/4)) + ((-1/10)*LN(1/10)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/4)*LN(1/4)) + ((-1/10)*LN(1/10)) + ((-1/4)*LN(1/4)) + ((-1/7)*LN(1/7)) + ((-1/9)*LN(1/9)) + ((-1/2)*LN(1/2)) + ((-1/5)*LN(1/5)) + ((-1/7)*LN(1/7)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/7)*LN(1/7)) + ((-1/6)*LN(1/6)) + ((-1/3)*LN(1/3)) + ((-1/4)*LN(1/4)) + ((-1/2)*LN(1/2)) + ((-1/2)*LN(1/2)) + ((-1/7)*LN(1/7)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/5)*LN(1/5)) + ((-1/2)*LN(1/2)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/4)*LN(1/4)) + ((-1/7)*LN(1/7)),11.638633
9,28,{jahat},"{D4,D75,D100,D102,D170,D199,D318,D381,D433,D446,D454,D456,D483}",13,"f4=1, f75=1, f100=4, f102=1, f170=9, f199=1, f318=3, f381=2, f433=7, f446=3, f454=8, f456=10, f483=7",EO = ((-1/4)*LN(1/4)) + ((-1/9)*LN(1/9)) + ((-1/3)*LN(1/3)) + ((-1/2)*LN(1/2)) + ((-1/7)*LN(1/7)) + ((-1/3)*LN(1/3)) + ((-1/8)*LN(1/8)) + ((-1/10)*LN(1/10)) + ((-1/7)*LN(1/7)),2.715854
